concept_key,preferred_name,semantic_definition,entity_level,value_type,cardinality,structured_shape_ref,source_of_truth_kind,read_contract,write_contract,applicability_kind,owner_candidate,representation_candidate,localization_kind,vocabulary_kind,concept_status,evidence_platforms,evidence_coverage_count,alias_concept_keys,broader_concept_key,conflicts_with_concept_keys,decision_reference,confidence,review_status,review_note
shopify:taxonomy:microscope_slide_material,microscope-slide-material,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:microwave_compatibility,microwave-compatibility,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:microwave_oven_functions,microwave-oven-functions,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:midi_connectivity,midi-connectivity,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:midi_output_type,midi-output-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:military_branch,military-branch,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:milk_base_type,milk-base-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:milk_feeding_method,milk-feeding-method,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:milk_frother_type,milk-frother-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:milk_frothing_method,milk-frothing-method,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:milk_frothing_system,milk-frothing-system,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:milk_processing_method,milk-processing-method,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:milk_source_animal,milk-source-animal,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:millet_processing_method,millet-processing-method,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:millet_variety,millet-variety,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:milling_process,milling-process,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:mimo_technology,mimo-technology,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:mineral_class,mineral-class,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:mineral_compound_form,mineral-compound-form,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:minimum_magnification,minimum-magnification,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:mint_mark,mint-mark,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:mirror_configuration,mirror-configuration,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
